,uuid,id,sex,weight,predicted_weight,area,width,height,MA,ma,eccentricity,perimeter,% area,symmetry,centroid_x,centroid_y,orientation,center distance,x,y
1176,1f297cd7d88a4c06854f51f37bee7379,TA5751,1,26.8,26.80000000000005,271933.3770598891,616,298,598.1827392578125,284.8892517089844,0.8793056455355369,1740.3271124362946,55.94102855419806,0.25866814480675865,253.75084832426901,467.19966531864446,-1.5111967735099188,45.335382575643386,154,123
1809,d1836cab8ac042728ade0bd7b34a2435,TA5751,1,26.8,18.900000000000002,272721.8989755636,619,317,598.3428344726562,292.89398193359375,0.8719984517824974,1759.7413259744644,53.31147623354437,0.2538791247870927,254.92499567422843,469.7763803764788,-1.4704037167540709,48.14802691957176,157,121
1324,cfb272b887d7424d8927a4bd2f613d03,TA0477,1,16.1,16.0,199190.7285547589,459,338,451.5471496582031,312.4901123046875,0.7218561332160007,1641.4986853599548,54.40748335485178,0.45035252304958395,228.4390627633871,458.50489408327246,-1.271741431915447,36.39014956669942,243,63
685,1e23be9356ae4f0cb1327def2a804096,TA433,0,17.7,20.4,210468.32540514358,534,424,627.032958984375,197.9988250732422,0.9488354309220484,1809.505825638771,34.885639869552854,0.3003244130113234,219.54916179618542,440.3596339322222,-0.9367559344721192,26.189203990097102,165,25
774,4f12d4f9b81245c5b641e8798ffb0d8b,TA433,0,17.7,25.5,213933.96537100984,541,427,637.4931640625,190.47691345214844,0.9543187233095634,1809.2631850242612,34.64145220152613,0.2972719879740753,213.8713446100917,424.26404816513764,-0.930131259007192,26.12998955066945,145,16
324,8570929016824c69923e71464ea08e59,TA5751,1,26.8,27.2,270946.4057571914,575,345,562.7887573242189,302.7088928222656,0.8430258632688443,1720.4032324552536,49.88727503912363,0.2630283095068949,258.90619256058966,475.36208856801767,-1.3444721230555379,54.73123659490067,197,120
1107,4b74bf3d7f0344f38cef52d6c1f82b83,TA5751,1,26.8,26.80000000000005,270593.18066658964,620,312,599.6432495117188,290.39727783203125,0.8749111832158054,1754.670258283615,53.692782070233726,0.2497134805072804,255.21278463648838,469.68768175582983,-1.4787339228070404,48.153848035418385,156,123
416,c71ac0d2ec4b433ba6cbfce5e0801789,TA5751,1,26.8,24.5,266852.25418238284,574,346,560.1876831054689,299.59649658203125,0.8449694957824698,1705.959581375122,49.43490835151168,0.2531316895266788,259.88853509330556,477.3909473359192,-1.3333205747980852,56.97496893886427,198,118
24,f31cb09d47a246eb9a02530d7fab1856,0267,0,20.1,22.900000000000002,242260.22380943352,656,223,673.364990234375,206.1451568603516,0.9519859297240988,1649.8103057146072,59.20411652740588,0.31560168666882904,242.5621162666219,450.70868273842626,-1.5141526404524184,26.831290937739105,100,131
359,0a4e64341d394c49969248c18194423b,TA5751,1,26.8,26.80000000000005,271939.0683306405,577,345,563.372802734375,303.4153747558594,0.8425811287556899,1729.474300146103,49.997314912002345,0.25955042020879576,258.751477558111,475.3959950150117,-1.346590211123501,54.709836539652,196,120
715,4662496423c34ad39e5691d2049de422,TA0185,0,22.8,16.0,159270.43126983359,556,260,557.635498046875,209.00184631347656,0.9271056450767526,1451.6092952489853,48.737646901709404,0.2995110024449878,265.65943869159616,533.6093340877094,1.3847311696700508,112.57270056776144,231,121
394,04af1d3c25b9474c829026a96b91dff8,TA977,0,16.8,13.9,180338.19703853785,522,423,646.3941650390625,192.41526794433597,0.9546673244731964,1563.9423364400864,35.43686106255628,0.2263899184581171,191.953773392392,448.6238011211543,0.9080851144631268,53.98862355055717,181,11
611,829335cef3944aa79f54093f0261f0d5,TA0440,1,16.0,16.0,161096.28854111905,639,316,692.6387939453125,208.15069580078125,0.9537760202256144,1819.4326699972155,43.38972196772807,0.2835811330428095,185.38618138227517,476.9634073247354,-1.337600296253184,76.07753741713509,162,10
128,885aef34c21e4d40817cc9989a938aa3,0272,1,22.3,24.5,241334.55805942373,628,341,590.3629760742188,283.49822998046875,0.8771535297991065,1923.4641954898834,38.10649392829433,0.1326689723899408,249.84285616843255,414.33147651311896,-1.2540050511548475,13.797179565723564,89,117
615,71dc3f10710c4904a1771ef01741bd36,TA5751,1,26.8,20.4,273055.4487363263,577,345,564.0684204101562,304.3363037109375,0.8419612996781485,1729.1311542987823,49.93779402045021,0.2629799238691477,258.0327359662664,474.9423308610369,-1.350898134532981,54.03980606908599,196,119
703,85ecdb0f17fe430ab7c5bfcd1c535e72,TA5751,1,26.8,22.300000000000004,261199.37054813385,666,263,649.8505859375,259.22720336914057,0.9169932248916974,1776.3271124362946,59.88790311223772,0.27309064420329104,246.93538853271497,464.91971081707817,1.5458719887812515,41.50328116490331,114,124
1144,fc0623f9aada4bafb364ddde89b5a8dc,TA0432,0,14.3,26.80000000000005,120694.94996602922,374,179,367.61181640625,164.3092803955078,0.8945519010678209,980.3229365348816,65.20819366852886,0.4693586698337292,366.8737959935932,436.06097373675317,1.5133608915802084,127.44578140253435,254,277
1377,9f0e056d89374bc3bfdb0afe76ecf2f4,TA5751,1,26.8,26.8,260777.1261575713,626,293,607.5237426757812,285.0164489746094,0.8831213943872789,1758.4692478179932,57.46183640920483,0.25344269978907896,248.47834058506416,466.0937160787748,-1.5495952557674872,42.93906371122743,145,116
1648,34fd9f59ef5e4e40a83d73588e1dce69,TA5751,1,26.8,25.5,260499.54378151157,679,243,675.9406127929688,237.45382690429688,0.9362652308227848,1764.5869979858398,59.60404849293738,0.2773894818930643,257.41031279620853,473.2727582938389,1.513861500054826,52.258240513290254,109,141
1714,57268f121daa4b4dbd08bb123289b3a5,TA5751,1,26.8,13.5,258464.97835781798,677,241,672.082763671875,240.0956878662109,0.9340121455044301,1756.5869979858398,59.44314868804665,0.28380312545640424,256.516982738236,467.71014424213763,1.5292349404525647,46.72673141194088,105,140
484,23f43cea860749658f0acb32c3b3434d,TA433,0,17.7,26.80000000000005,218632.1882193207,559,426,646.129638671875,190.5580291748047,0.9555212431210078,1849.505825638771,33.874666999667,0.30136686181672123,218.8620888972774,424.2116500731374,-0.9345874000059444,21.13897068307874,129,19
1087,c8bf7fd8cd284bcda8482c54e1799d67,TA332,1,20.4,24.5,220746.7463289763,470,365,535.696533203125,198.00477600097656,0.9291825414489292,1520.2682373523712,36.88265120318234,0.25769271280037315,268.4724096806097,482.85428180813307,1.0364223795556473,65.3796956261776,223,79
1094,ab31c915feb8493abd457ad8ad36cd54,TA5751,1,26.8,14.300000000000006,272198.62216090545,599,335,580.1663208007812,305.1623229980469,0.85049007023658,1762.971773982048,51.99089125150103,0.2622963045829138,255.38725503556927,475.2579792308321,-1.4223549714046757,53.51773586726244,179,117
1262,30b908bee7d64c46b4701e1f9ab3285d,TA0427,0,18.9,26.80000000000005,219924.68851427175,473,368,502.514404296875,269.41488647460943,0.8441331051814288,1542.670258283615,45.3594193889625,0.3184702738810955,248.89031913286942,472.14538146078513,1.0151852936959926,48.95932526382258,199,89
594,48bd2fa826494fa3b6eefb455aa88e53,TA5751,1,26.8,25.5,273516.0899843985,617,320,595.6734008789062,295.55279541015625,0.8682277671918871,1763.2560447454453,53.04500685700037,0.25082847141190195,254.50986758339695,471.25232820400885,-1.4619458038644428,49.42993807387472,160,120
1117,ca4670de3b9e43b4b6705378ceafbfd0,CG1741,0,27.2,18.900000000000002,191666.4933488036,456,204,497.49407958984375,183.22874450683597,0.9297056684554191,1244.7493426799776,66.58911028914608,0.4351843625055531,286.00795683453237,519.0615683453237,-1.4058875601340262,105.6098189959667,290,185
996,fe7feb6b29164f4b820fcadef97fd8ca,TA0855,0,26.6,26.80000000000005,276314.2057915068,460,370,478.7905578613281,303.46923828125,0.7734768028996221,1602.5798577070236,51.39925475368514,0.4695350362955281,168.946003116197,386.1227286328975,1.163671062854038,80.51930302344033,135,19
1461,de2c308b173e44c3a338a6beba2408c7,CG1741,0,27.2,18.900000000000002,231216.77639842976,613,395,745.4017944335938,142.86801147460938,0.9814602545599506,1714.5352631807327,27.37665664327876,0.2294447876655296,247.28544232487664,398.84515067925463,1.059003827095412,26.18862566494299,88,34
1506,7d110d2376ea4676a3b0624855472ad9,TA433,0,17.7,22.3,218888.7749330869,541,427,637.4931640625,190.47691345214844,0.9543187233095634,1809.2631850242612,34.64145220152613,0.2972719879740753,213.8713446100917,424.26404816513764,-0.930131259007192,26.12998955066945,145,16
1586,64af235adefd4386880bc38f7e2888a7,TA0855,0,26.6,16.0,273419.4830184586,455,375,475.9623107910156,302.64801025390625,0.7717998915080041,1603.550420165062,50.53506016369743,0.4690185195068581,176.23570663087472,385.11714580016854,1.1178083291018148,74.68441242715394,135,26
1469,9bcfb6a0f8f346e9bd717fedd950de4c,TA5751,1,26.8,20.4,274208.0518771227,582,343,565.1286010742188,308.15081787109375,0.8382568562274346,1743.6164355278015,50.83762886597938,0.2650804545107908,259.10829178620173,475.89551476663974,-1.382585804052781,55.30163892581437,193,120
547,7238583fd007413594d395e0b8794569,TA5751,1,26.8,26.80000000000005,272320.4924886723,577,345,564.0684204101562,304.3363037109375,0.8419612996781485,1729.1311542987823,49.93779402045021,0.2629799238691477,258.0327359662664,474.9423308610369,-1.350898134532981,54.03980606908599,196,119
1216,f88d4df2322e459e8c657abf42b8a619,CG1741,0,27.2,16.0,170795.69550093214,456,204,497.49407958984375,183.22874450683597,0.9297056684554191,1244.7493426799776,66.58911028914608,0.4351843625055531,286.00795683453237,519.0615683453237,-1.4058875601340262,105.6098189959667,290,185
1141,f3bf8bcea39941e0a8eaac11a67e48da,TA0427,0,18.9,24.2,221802.71742611102,546,314,533.1837768554689,280.94766235351557,0.8499120179340897,1619.7240810394287,50.51618193868725,0.28538951364594484,226.1150275103164,484.05236631705634,1.3365857840061357,61.63667058916471,178,83
1448,e3c3313ef8f44513bfc054c0a4a0c93e,TA5751,1,26.8,26.80000000000005,265352.6844905675,679,243,675.9406127929688,237.45382690429688,0.9362652308227848,1764.5869979858398,59.60404849293738,0.2773894818930643,257.41031279620853,473.2727582938389,1.513861500054826,52.258240513290254,109,141
78,05a24cd7c75147a58b0fc42431b87625,0230,0,25.5,16.1,303493.56036644697,507,329,561.8250122070311,194.12094116210938,0.9384119346902764,1397.1067690849304,42.43090719997272,0.3684972826448038,295.76022026772586,432.62791777359365,-1.1245922302535318,56.423781594405725,183,103
432,f6effd4371d6477e97e11584c1e30ba1,TA0441,1,13.5,25.5,131001.87213023106,356,303,448.9676513671875,149.6571502685547,0.9428080442490736,1065.0823838710783,45.031034181309565,0.4129501664966412,319.139142352897,558.1809920769028,0.9032377725350568,155.78043037266897,375,163
1833,3072bf434378460a8757bc9ce07aa8af,TA0477,1,16.1,25.8,198238.70909893484,471,336,457.7376403808594,316.6580810546875,0.7220992486600112,1703.4814404249191,52.37331247536461,0.383301265232348,233.49916639257805,461.3132435834912,-1.3035519816823018,37.87530837250478,242,69
1775,8adb8ea985b04cbbbe95aee7f05fed9e,TA0441,1,13.5,16.0,137635.59529866444,339,318,447.1673889160156,150.84970092773438,0.9413810724911824,1063.0823838710783,45.25699300699301,0.4029110408886336,315.26132885404996,565.6488801791712,0.8351441038986714,160.40159873545744,391,152
1037,a65310ee1a53417fabaf1512d0af777b,TA332,1,20.4,16.0,215510.7216719761,470,365,535.696533203125,198.00477600097656,0.9291825414489292,1520.2682373523712,36.88265120318234,0.25769271280037315,268.4724096806097,482.85428180813307,1.0364223795556473,65.3796956261776,223,79
1772,2cce9f5d3180445ea22d70d2dea03950,CG1741,0,27.2,26.80000000000005,233681.4578200723,629,339,692.1500244140625,148.6508331298828,0.9766653620968988,1644.5108779668808,32.79519073581925,0.2314991035719211,247.2128229969873,400.6694846646936,1.1158779539067585,24.420027874612156,71,82
1765,e4b8e7aca82544b9a9c2e77587dc4e06,TA332,1,20.4,26.80000000000005,250628.34143541296,552,358,641.8173217773438,180.3560791015625,0.9597052991680932,1678.4520028829575,34.692785016131644,0.3183077926312357,220.8080897819469,382.3810768085078,1.1130226711907734,45.830821348052766,91,30
1479,c3f61892823543b787dd554822a8ca60,TA332,1,20.4,22.8,194882.8918716307,392,258,424.1037902832031,194.8172149658203,0.8882490897222932,1100.915863275528,57.847664095200564,0.5191827797723504,217.74239487259646,348.5883382835704,-1.2788059184864151,78.62772862572484,153,103
27,58de9c20e52f4fa393f8f06f1b6a5dd9,0238,1,25.8,25.0,217269.48688068832,407,224,419.0568237304688,194.22267150878903,0.8861096085524297,1079.6610300540924,67.58648205659075,0.5408649658732798,296.2850768850738,461.60157166676964,1.3337055244148197,67.68964523300355,254,184
1133,46d4fad55b054f4fb0051de3b675d8d9,TA5751,1,26.8,18.900000000000002,266950.625045298,619,298,600.5408325195312,286.3407897949219,0.879009170574093,1748.2266072034836,56.5549142302298,0.2604273212865098,251.64681878057087,466.55404895034036,-1.5286244836301184,44.119105496093454,151,119
698,6bb8f14b62ec4d54ac3f930a94716f5e,TA5751,1,26.8,26.80000000000005,262970.97842714016,644,280,626.3405151367188,272.703125,0.9002413763127934,1767.3981801271439,58.57446456171341,0.2684382895106204,247.3768997514046,466.9938716227906,1.5627910613529852,43.62214629129655,133,119
803,bc73fdae190542928e333f95625b5798,TA5751,1,26.8,26.799999999999986,270976.0829882927,611,326,590.4547119140625,300.2225036621094,0.8610857095411119,1762.770763516426,52.29549085135784,0.2581341471357195,254.1654624735969,472.9678176758016,-1.4459568941023564,50.97555781962008,167,118
1847,fd0891b47f0f463db630cc57b37cb27f,TA5751,1,26.8,26.80000000000005,264524.85362816014,678,243,676.7689819335938,235.85665893554688,0.937307314318486,1760.1017167568207,59.42433661731907,0.2871808911094381,257.80203074641344,475.88068414097336,1.5082990350197247,54.849956113306895,112,142
815,8a5d199ec55b4198b6fe3dd0626ff170,TA0441,1,13.5,25.5,103434.69155037604,292,284,376.72491455078125,142.044189453125,0.926192839829908,957.0996288061142,44.481858790282146,0.4698214648001623,309.16819774135865,525.8439283702016,0.8527790189841494,123.11143458128673,375,177
988,3b8e6c0a8d3d4cb39536d93e19830143,TA0432,0,14.3,22.9,127206.62933418695,364,254,407.6139831542969,167.452392578125,0.911720435146487,1055.6437851190567,51.541732283464576,0.4428476273136467,272.53869403937114,591.0977213401112,-1.0869591181575395,170.23635066238126,409,139
600,a4abaf0af0ed409eaaae2f203cf29bfd,TA332,1,20.4,27.2,279893.216018438,602,359,698.3948974609375,184.91932678222656,0.96430950479434,1688.4864927530289,32.64941496139268,0.3694845763373682,196.82420948848565,425.05426183713234,-1.2190945213062083,43.1886600199104,163,24
177,41c0a76f7f1842219deda50c87f551da,0268,1,24.5,22.9,291212.7818900911,556,302,594.2177124023438,200.9251251220703,0.9410980272420084,1707.6580656766891,44.70788900355464,0.29224788474731306,279.8318137134431,440.6027156549521,-1.2115614426208658,43.15348828103733,162,108
954,e3e061b0cdc649cbb57f78976d9dc486,TA0440,1,16.0,27.2,221535.5622002748,654,316,687.2749633789062,198.2657165527344,0.9574856429341604,1836.3443573713305,42.5006642248496,0.3082097809249834,188.53447648795517,468.76318942278886,-1.2974882706294462,68.20882082010597,147,6
1161,29fe43cd837148aa85a2678defa1a8ff,TA0185,0,22.8,17.7,230601.18469582946,550,222,557.0151977539061,215.93551635742188,0.9218001637764324,1479.8935660123825,57.014418675617954,0.29402321724709785,250.6261049439819,501.6365505190667,-1.561105692962334,78.36037316641692,204,141
360,1511bb8008c44250af26d7c84deabe7b,TA5751,1,26.8,26.80000000000005,259068.6986876565,680,240,684.23583984375,228.2382049560547,0.9427265460672166,1776.5037376880646,59.02719174871075,0.2910119112126974,262.145668197023,482.66685516567145,1.4961848300131866,62.70749967047408,116,149
205,7bb627eab21f49b4a97fc849c165cbe2,0271,1,20.5,21.8,251948.38471724305,547,188,577.4300537109375,175.25885009765625,0.9528265680862099,1420.1706964969635,62.172808364407395,0.3310804905759315,274.90023518808005,381.3401777289563,1.4894966666840113,55.11702869694935,91,183
1334,be1e381d915e498aaed5a18f6e138ce6,TA5751,1,26.8,26.80000000000005,271048.4400831602,617,320,595.6734008789062,295.55279541015625,0.8682277671918871,1763.2560447454453,53.04500685700037,0.25082847141190195,254.50986758339695,471.25232820400885,-1.4619458038644428,49.42993807387472,160,120
1545,a3479e6ef4294d2085c131c77f58b8a5,TA0477,1,16.1,20.4,216391.71724094503,594,284,566.259765625,287.8438720703125,0.8611654403939226,1721.9250915050507,49.688076618926274,0.15895361203390015,194.21489373035743,478.01376444894265,1.5301704211214229,70.807928271263,206,51
667,0e9f485a2e334da38275997ad6dfef23,TA5751,1,26.8,27.699999999999992,267160.3382814277,574,345,560.2484741210939,299.73583984375,0.8448487731772285,1706.5453678369522,49.510171649672785,0.25466815757443817,259.4508476208823,477.4271912926218,-1.3349995562408798,56.85771928761468,199,118
554,075aa31147354da49c926924f9f5f42f,TA5751,1,26.8,14.3,257742.3048500793,677,241,672.158447265625,240.41357421875,0.9338465278937078,1755.4154250621796,59.174466209712016,0.28041983210606697,256.25590056240844,465.93616900609675,1.531310994630282,44.976622527740076,103,139
1418,d068794c9fc1420fa7bb4c4ceb19ede4,CG1741,0,27.2,27.199999999999996,308051.2128935917,570,362,566.078369140625,323.7803649902344,0.8202738980884896,1820.6286281347275,54.953518306636155,0.3282123747404337,152.67879226362237,318.99183961907005,1.3748013877854923,136.5712527112742,31,6
1150,82d60b6ff9324566adf613952ba8566b,TA5751,1,26.8,24.5,274102.92539032514,580,343,564.0189208984375,307.7470397949219,0.8380245832619193,1737.959581375122,51.005501522742904,0.26661949880964897,259.2258028452444,476.3153059988634,-1.3769084592964962,55.736188753797286,195,120
1234,04f145e0261a4763994d1f2945cf3197,TA433,0,17.7,17.700000000000024,210381.87538478008,545,431,627.9682006835938,210.8431854248047,0.9419495087488522,1860.6601536273959,34.325621962165734,0.3104008601204657,217.79659018558257,453.60723465465605,-0.9453961899371864,37.007833647524336,170,18
1432,e6453ae86e6146c8a1849fe1705574cf,TA5751,1,26.8,24.5,272353.3095092419,582,343,565.1286010742188,308.15081787109375,0.8382568562274346,1743.6164355278015,50.83762886597938,0.2650804545107908,259.10829178620173,475.89551476663974,-1.382585804052781,55.30163892581437,193,120
331,bce04e61d13d4358b77cc8ed147cf2dd,TA5751,1,26.8,26.80000000000005,270343.95885970286,577,343,563.6763305664062,305.4413146972656,0.8404600029651341,1730.8885136842728,50.6578818024536,0.26109152555433546,258.59421650549245,475.3691953807154,-1.36259397534355,54.63093557239565,196,120
1465,f8440621dd514c609f4091358bfe2f4c,TA977,0,16.8,14.300000000000006,209784.5004497221,597,330,605.6397094726562,228.8036956787109,0.9258919355649586,1941.9494767189026,41.34785875281743,0.20688910743841304,250.6412259124981,526.4765507513318,1.277889870416138,103.02756496594058,242,86
604,0c6831b21b614f4489c36f096ec6424c,TA5751,1,26.8,13.5,264894.4575981064,626,293,607.5237426757812,285.0164489746094,0.8831213943872789,1758.4692478179932,57.46183640920483,0.25344269978907896,248.47834058506416,466.0937160787748,-1.5495952557674872,42.93906371122743,145,116
1754,30294a364c7948deadf825e2b7a05d7b,TA433,0,17.7,25.5,212471.81022151472,550,434,641.8939208984375,210.0767974853516,0.9449286167918378,1847.044929623604,33.41410180526783,0.30909467578205924,216.95420617782366,474.086834569524,-0.9493018110818244,55.13437775189927,188,17
236,de96455cf2274119a1903aaab7cf3488,0261,1,27.1,17.700000000000024,306714.1573883614,648,253,688.3826904296875,212.01564025878903,0.9513892859407708,1680.663118004799,58.196216826651614,0.3388599339120047,327.0628557964185,429.04683317624875,1.408048628976721,87.2090097669779,79,207
209,f4351bb6259e43eb976aa5cfb9f4ad72,0236,0,25.5,21.8,291835.1355329773,552,286,608.06005859375,172.39588928222656,0.9589669548666224,1502.6458730697632,40.18536829439726,0.24983113564946696,301.3435437801635,471.8172250284927,1.2352447925151988,77.77864342436384,182,161
958,10f18b6cf5d24b83a2fcd4bc424f7af6,CG1741,0,27.2,20.4,226484.23501131288,651,365,724.2682495117188,153.89810180664062,0.9771637391318828,1713.907846570015,31.978303666639324,0.22997737844089164,215.0369266982971,406.9863057363885,1.0988283100830558,30.209614713892652,67,35
1056,8abde10918a648b9bc67e7f6a088ca48,TA5751,1,26.8,24.5,266202.05434540304,586,340,569.080810546875,307.9499816894531,0.8409352413666895,1748.6875032186508,51.36555444594568,0.26141836589866113,258.53052643226647,475.7732440731417,-1.3947013276421183,54.9895372931436,190,120
489,d24b287bcbc845fda9a67bb98d27ed15,TA5751,1,26.8,26.80000000000005,272353.3095092419,582,343,565.1286010742188,308.15081787109375,0.8382568562274346,1743.6164355278015,50.83762886597938,0.2650804545107908,259.10829178620173,475.89551476663974,-1.382585804052781,55.30163892581437,193,120
89,702a8ca1ff994ddd99eb3f8e096eea37,0272,1,22.3,24.5,239063.01545269066,621,342,586.8278198242188,284.6011657714844,0.8745239101922224,1912.7362736463547,38.02500590404564,0.1334721203662085,250.69456172556218,414.04480266177137,-1.2507991332607191,14.610941261429147,94,119
1805,0cb5410183cc423a80f3e7503c94e4a2,TA5751,1,26.8,16.0,259998.19640203254,680,240,684.23583984375,228.2382049560547,0.9427265460672166,1776.5037376880646,59.02719174871075,0.2910119112126974,262.145668197023,482.66685516567145,1.4961848300131866,62.70749967047408,116,149
917,5a5a80a35eab4b0dbd0ac11faee137e0,TA0432,0,14.3,16.1,189573.83415392364,449,334,493.7147216796875,208.4691162109375,0.9064812354552044,1463.373794913292,42.331246990852186,0.22683974879052854,259.8097886378233,402.0485052840544,-1.0687202166205316,29.56849414730854,200,98
38,18f66da079d4471db871624cb6ab8fc2,0268,1,24.5,24.0,296378.4610523636,559,306,574.32861328125,222.7727203369141,0.9217083150231532,1741.197169661522,45.84245513215206,0.2403203943314849,298.2541755274665,381.6377386442379,-1.2779043948711843,72.02853707773586,103,117
837,808e7ab3ae4349d1851b57b1f8fa2474,CG1741,0,27.2,26.80000000000005,238879.85656144173,651,358,722.3875732421875,155.1904754638672,0.9766514726311234,1710.4520028829575,32.76432085383139,0.2360699559937963,219.5050220092901,407.9710231279944,1.11081310664472,26.01868986715076,68,43
265,0e77df0b03ea48f682c01598e2326d32,TA5751,1,26.8,26.8,269534.52188364806,574,349,561.0525512695311,303.4783020019531,0.8410812050104433,1719.6164355278015,49.454146876141756,0.2549750149128211,258.06984870557096,475.53192036333513,-1.3331246597819562,54.60822510002809,198,116
1633,7069f4c750bf43e2a24ce33a08f67c40,TA0441,1,13.5,18.900000000000002,113582.39109933915,354,294,411.08111572265625,143.90072631835938,0.9367293969015024,1118.2539567947388,41.68396172028133,0.4322721882696342,314.3504128920248,538.16811716785,0.8603175038490268,136.243689302905,374,171
1769,d25e9264d0104c4a8d6019642038a463,TA5751,1,26.8,20.400000000000002,273603.01257102325,619,317,598.3428344726562,292.89398193359375,0.8719984517824974,1759.7413259744644,53.31147623354437,0.2538791247870927,254.92499567422843,469.7763803764788,-1.4704037167540709,48.14802691957176,157,121
124,4e07e4de29094a8b8809b9b66b2465bd,0261,1,27.1,25.5,311900.6099244159,651,274,698.0428466796875,209.52413940429688,0.9538890499700944,1717.4326699972153,53.603885362172,0.34239099212960306,323.7007665675227,427.4382195366817,1.3606047473355196,83.77135356178354,76,189
1252,9cb721f290c0461c906f7d91d4edf8b0,TA5870,1,25.0,25.4,237158.94698910843,520,362,566.2239379882812,221.4479522705078,0.9203498630456008,1592.4448626041412,34.934164934164926,0.15103713475734695,203.90102991929132,508.26737139596185,-1.0617005786429459,91.67401770879722,295,38
697,13c09ac3b89440c686a09d3864436caa,TA433,0,17.7,27.2,210463.90813157012,529,422,620.4365234375,200.5707855224609,0.9463055219989818,1807.40532040596,34.48676594052406,0.3025265535576057,218.36876486016132,447.0053680417678,-0.9379757743692608,31.577797459800507,175,26
574,d7142a3d3d9944f58b3c3a6e678655d8,TA0438,1,13.9,26.80000000000005,229794.5221694802,578,180,655.3972778320312,154.8937530517578,0.9716714734552652,1470.7320977449415,59.36367382291851,0.2727553397513261,244.11402061297917,383.0391971217573,-1.5283047824678122,41.1668864262805,90,165
1003,a4c9cc280c61479090d17efa88a14535,TA332,1,20.4,26.80000000000005,278638.1155235695,532,445,672.7381591796875,181.7904052734375,0.9627973105973732,1593.0794194936752,33.31240478453022,0.2596267289908649,256.78588922175334,302.76386914784285,0.9184460191253508,122.39266931056923,12,17
109,5fb789f8091440cea903dbb4017c3bbb,0230,0,25.5,22.8,274395.06971502234,563,189,582.0853881835938,172.76571655273438,0.9549381821752686,1439.626540184021,63.32755324351963,0.3280258323126601,264.42996760259183,434.6408207343413,-1.5198088361533568,26.646770591650892,168,171
808,f44f7f0e953142de9770e99b92250155,TA0477,1,16.1,26.80000000000005,175648.3859651697,463,405,513.0368041992189,290.0752868652344,0.8248111366643371,1842.694643497467,39.39081157660392,0.22791088051274225,250.0020006915971,303.4020278614829,-1.0972275119574832,121.01202792184436,44,11
1480,bd919597218949c883fd79db15fe49f7,TA5751,1,26.8,16.10000000000001,255383.35451330105,678,241,673.3598022460938,240.52096557617188,0.9340297147865592,1754.2438521385193,59.60173513057149,0.2819794222321351,254.71263837203827,466.45506618305154,1.5319225861852113,44.93210848016877,103,138
1099,00d89e79e55b4498acf9e13a6546d802,TA5751,1,26.8,14.300000000000006,262970.97842714016,644,280,626.3405151367188,272.703125,0.9002413763127934,1767.3981801271439,58.57446456171341,0.2684382895106204,247.3768997514046,466.9938716227906,1.5627910613529852,43.62214629129655,133,119
3,46d3f67bbf684992ac945ce7c1991ae7,0238,1,25.8,27.20000000000001,274668.66218666034,613,210,637.3300170898438,188.9828948974609,0.9550257673626268,1589.5087900161745,60.03943908851885,0.3673646627424491,288.28581487044687,444.6955618663162,1.5204529625702423,52.534047994282616,117,181
695,083aa40872c14717aa5e2e12598bb23b,TA0477,1,16.1,17.700000000000024,91531.43515581607,327,208,309.44195556640625,201.508056640625,0.7589076709913487,1142.0458060503004,53.1541659596131,0.4637277811326699,219.68455066146282,460.0927315119874,-1.5412998101776976,41.4174208494817,307,103
1165,d8d58e0687424c3d8f197cbef8013dc3,TA0160,1,20.2,26.80000000000005,207509.85553206,559,295,542.7724609375,246.6639709472656,0.8907712833736466,1746.2682373523712,50.360835493578854,0.2773958944281525,230.82678369648343,462.0684145046968,-1.3717595686265314,39.15803979073153,166,104
155,d53b7861e7434c318ade825395b9348b,0253,1,21.8,26.80000000000005,185721.84078912728,433,257,455.26470947265625,189.23780822753903,0.9095175850522372,1178.7564829587934,55.592653706663924,0.4887641311183716,197.64762873033908,525.5117516894924,-1.2261780862211729,109.99254103452805,292,72
1093,a4c3ba0dc7f847608b30f1b668d39168,TA0441,1,13.5,26.80000000000005,95598.48058520783,292,268,371.2542724609375,133.79228210449222,0.9328059290788936,912.915863275528,44.997326073216975,0.4398160526175071,300.1964544889073,516.2516587186399,0.8938221897308379,110.15435383758327,366,174
1016,16bf2b45d4cc47e483bb3684a490cb90,TA5751,1,26.8,21.8,271204.4147707913,575,347,562.0460205078125,302.1378173828125,0.8432205576922488,1719.373794913292,49.516258677384,0.26272353475471,258.46728038725263,474.735627811433,-1.3367178555229704,53.992076958769296,196,118
127,fbdeb9122e004d68b6b8a85a884ff5f3,0273,1,22.5,26.80000000000005,269733.23092502303,416,445,505.7658081054688,258.61627197265625,0.8593808710446842,1498.7047481536865,35.28039046214856,0.11180283862124113,245.54584360544033,389.95457189551536,-0.7873382435821296,34.494166986805695,136,6
1740,bb2462f377df415eb8fb9d8623b109fd,TA5751,1,26.8,20.4,251114.92495085005,679,247,671.3452758789062,247.84271240234372,0.9293605957571429,1785.4570552110672,60.32208790018752,0.28000562825383424,246.09364850563807,464.0357168923111,1.5346304927260157,40.496804555317055,103,127
461,5afbfe832a40458db0c523e34a3b4269,TA0441,1,13.5,26.80000000000005,136376.91752153446,339,315,444.3249206542969,149.91796875,0.9413591652017121,1055.6681703329086,45.05261393806286,0.40508589731146266,314.44523683414036,565.1764527845038,0.8372285744954884,159.60226849298368,390,153
