,uuid,id,sex,area,width,height,MA,ma,% area,eccentricity,perimeter,symmetry,weight,x,y,centroid_x,centroid_y,center distance,orientation
1312,18ecaf0368f1435aa2e4d1a01178a0aa,TA433,0,216406.4936052247,533,424,629.2592163085938,193.5308380126953,34.720177862920764,0.951530808849634,1797.2631850242615,0.296491294046858,17.7,162,24,218.8903688773404,436.22349984215253,24.393246494180765,-0.9353361608608963
1313,9594ceaf84d241e39be2d97e203e689e,TA433,0,211585.6391656472,533,424,629.2592163085938,193.5308380126953,34.720177862920764,0.951530808849634,1797.2631850242615,0.296491294046858,17.7,162,24,218.8903688773404,436.22349984215253,24.393246494180765,-0.9353361608608963
1314,1f944ca9e65f455a9168ff6c56d0d563,TA332,1,192603.39775153695,390,269,428.6766357421875,172.28353881835938,51.923327137546465,0.915685203626242,1075.0407537221909,0.4792258522727273,20.4,345,135,274.1212972861133,553.097744749819,133.5308602083306,1.0676792874397614
1315,9ade1a2fb0df4bb2887c014ccaf7efea,TA0427,0,228878.80068185387,664,310,673.787109375,261.28125,46.75566045398298,0.9217519048398044,1962.008351802826,0.17525303182274096,18.9,163,35,193.94687454181124,482.97407751331804,74.82534452319292,1.3980179639263377
1316,58f925b957454981a0f0a92140dbe259,TA5751,1,262516.6187695343,684,243,678.673828125,243.4401397705078,59.869208436170396,0.9334529884484847,1767.9007062911987,0.288378452802598,26.8,99,130,247.5630926331145,465.3314959975625,42.0177692360458,1.532078094909532
1317,75b5db0d02fe4023ad3348b63bdf2909,TA5751,1,274102.39566806046,597,336,577.27587890625,306.3473205566406,51.54880683611293,0.8475738259231608,1760.971773982048,0.260576815172259,26.8,182,118,256.22816334338364,476.3243001976663,54.78307837895785,-1.415269807271152
1318,cf5a3b475e6c4938a92b66b94b2d1716,TA0440,1,221535.56220027478,654,316,687.2749633789062,198.26571655273438,42.5006642248496,0.9574856429341605,1836.3443573713303,0.3082097809249834,16.0,147,6,188.53447648795515,468.7631894227889,68.20882082010598,-1.2974882706294462
1319,dad27a75d1104e6bba43fba5d9b97cdb,TA0154,1,303209.65205172985,594,273,650.4924926757812,188.89306640625,48.84215731939437,0.9569099888901302,1662.4204773902893,0.36491408292865146,22.9,94,143,283.7862843260793,410.1248737072733,45.93210015581012,1.3128748461845725
1320,8816d7d118f74628b8f0ac9ab7e447b0,TA5751,1,260499.54378151154,679,243,675.9406127929688,237.45382690429688,59.60404849293738,0.9362652308227849,1764.5869979858398,0.2773894818930643,26.8,109,141,257.41031279620853,473.2727582938389,52.25824051329025,1.5138615000548261
1321,8f908327c6e14cb1b2e3a160f4c5df02,TA5751,1,253111.52960164042,678,241,673.3598022460938,240.52096557617188,59.601735130571484,0.9340297147865593,1754.2438521385193,0.28197942223213507,26.8,103,138,254.71263837203824,466.4550661830515,44.932108480168765,1.5319225861852113
1322,c7883484d7fb4041a1aeff10100ad4fb,TA5719,0,203567.84464412386,658,381,731.7097778320312,166.4331817626953,28.505289977783647,0.9737879112456768,1908.895653963089,0.23812860453834958,26.8,57,58,265.1596701552438,373.99477358661005,55.97795700965745,-1.1430084786468582
1323,bcfd6b289def46feb45703237413b334,TA0154,1,308824.9564202693,597,309,668.9677734375,183.3056640625,41.544390742723735,0.96172607413567,1559.6753106117249,0.3615521094956105,22.9,93,108,270.6003766436122,417.6404174466702,31.25423716847916,1.2117882985970296
1324,cfb272b887d7424d8927a4bd2f613d03,TA0477,1,199190.7285547589,459,338,451.5471496582031,312.4901123046875,54.40748335485178,0.7218561332160007,1641.4986853599548,0.450352523049584,16.1,243,63,228.43906276338708,458.50489408327246,36.39014956669942,-1.271741431915447
1325,02d9af059de246a6857ef016342b6509,TA5751,1,266852.25418238284,574,346,560.1876831054688,299.59649658203125,49.43490835151168,0.8449694957824698,1705.959581375122,0.2531316895266788,26.8,198,118,259.88853509330556,477.39094733591924,56.97496893886427,-1.3333205747980852
1326,b6986aa727814d5f838e2ee0aadb9bbd,TA5751,1,266900.0672378417,574,345,560.2484741210938,299.73583984375,49.51017164967279,0.8448487731772285,1706.5453678369522,0.25466815757443817,26.8,199,118,259.4508476208823,477.42719129262184,56.85771928761468,-1.3349995562408798
1327,42209d8b880c4d54ae4727c5d7b698de,TA5751,1,270704.2866184989,575,346,562.1569213867188,302.826416015625,49.633270911360796,0.8425062121604416,1722.3027272224426,0.26007822634920946,26.8,198,120,258.8753050198916,475.9019378851321,55.227604472999325,-1.3423603774942308
1328,4c3fb944c61a4d99a809203a676ca439,TA433,0,189279.19006615068,480,318,426.53759765625,261.4273376464844,38.835495283018865,0.7901560391361706,1606.7219930887222,0.26291220699543194,17.7,324,61,242.91477070455355,547.0373474869737,123.07186829202857,1.1448818341494293
1329,3e2e3a4497564889bb4253b0a1a79de7,TA433,0,174192.24787805375,513,318,449.9770812988281,264.3629455566406,36.249174069451584,0.8092218900705698,1719.8763210773468,0.16729442351921603,17.7,299,25,210.03897697549004,540.6034326864082,120.39112681144293,1.2031870784484726
1330,28a88f44d2564610b414285c2ec21cf1,TA0427,0,220904.4785778605,509,348,517.5025634765625,278.4160461425781,47.0550035716605,0.8429452487528527,1598.7535185813904,0.29614581312272453,18.9,190,88,241.71288316303864,479.50507552199025,55.53149896619091,1.16268963424013
1331,e1a9502790754cb894f59ef5550135aa,TA977,0,180164.65353708266,527,402,643.375244140625,186.50350952148438,32.69561984212798,0.9570621082721499,1589.1139093637466,0.18731454486556529,16.8,187,41,211.5248635347315,456.7922105499831,43.42997201783679,0.9459792445057644
1332,991d13409fac4c058ccb2e0977db708f,TA0159,1,244909.75385464032,462,348,488.8009948730469,267.6669616699219,45.60088365243004,0.8367408664959496,1463.2316595315933,0.276446312767539,22.3,311,130,329.1788612802781,580.7736816436781,180.36312415613233,-1.0513701573884138
1333,4e0933b4e11b4868b9fd125ec61e980e,TA433,0,196325.1741410326,521,319,457.7539978027344,265.8653564453125,37.76045583908447,0.8140434292397261,1718.1189616918564,0.18133148579706493,17.7,298,26,211.7401245497283,542.4270712497711,121.75217355457447,1.2138719476155206
1334,be1e381d915e498aaed5a18f6e138ce6,TA5751,1,271048.4400831602,617,320,595.6734008789062,295.55279541015625,53.045006857000374,0.8682277671918871,1763.2560447454453,0.250828471411902,26.8,160,120,254.50986758339698,471.2523282040089,49.42993807387472,-1.4619458038644428
1335,1d5fd47d03624664bbe4b24662b093ba,TA0159,1,244909.75385464032,462,348,488.8009948730469,267.6669616699219,45.60088365243004,0.8367408664959496,1463.2316595315933,0.276446312767539,22.3,311,130,329.1788612802781,580.7736816436781,180.36312415613233,-1.0513701573884138
1336,f8a787a48d3843f594c7150d56cc430f,TA5751,1,273603.0125710233,619,317,598.3428344726562,292.89398193359375,53.31147623354437,0.8719984517824974,1759.7413259744644,0.2538791247870927,26.8,157,121,254.92499567422843,469.77638037647876,48.148026919571755,-1.4704037167540709
1337,269d0908a914423a9347e9af9402e43c,TA0441,1,134547.94145342766,338,314,444.3761901855469,148.167236328125,44.52735660166001,0.9427757479830557,1051.9108109474182,0.4024589037060314,13.5,388,153,313.6540121452851,563.0106939617309,157.31778838014415,0.8379845797270935
1338,33ead735974e4c40a44ceb734350bd31,TA433,0,218406.9345045156,537,424,632.47802734375,191.8701934814453,34.767137898776895,0.9528751853494386,1798.4347579479218,0.29924770825029895,17.7,155,22,218.29412757747497,432.2662607017967,23.2266218726056,-0.9343108646242337
1339,5c051b55bd284ff085eba7083e315948,TA433,0,208310.03836661886,527,425,616.951904296875,204.69137573242188,34.3285365335599,0.9433573176212343,1813.8906016349792,0.3085466266675177,17.7,181,23,217.399935935344,451.72634535777644,35.77028267466231,-0.9407193308413003
1340,f01dd08234824e18bc1abdef5b540995,TA5751,1,272059.15038750344,616,323,593.7654418945312,298.0153503417969,52.46261314443132,0.8649212822939323,1766.670258283615,0.2514245279505419,26.8,162,119,254.23428918414328,471.88231615581213,49.95329007205598,-1.4532570385608514
1341,04714cc10e6645ea86385772afe978fb,TA5751,1,272320.4924886723,577,345,564.0684204101562,304.3363037109375,49.93779402045021,0.8419612996781485,1729.1311542987823,0.2629799238691477,26.8,196,119,258.03273596626633,474.94233086103685,54.03980606908599,-1.3508981345329807
1342,08dd72ef2b30425bb1dbd5883db3f008,TA0432,0,131836.65769135658,374,179,367.61181640625,164.3092803955078,65.20819366852886,0.8945519010678209,980.3229365348816,0.4693586698337292,14.3,254,277,366.87379599359326,436.06097373675317,127.44578140253435,1.5133608915802084
1343,2a2ecb1d737949aa9deb4ae6e8f6699c,TA5751,1,257790.9091868238,676,242,672.5946044921875,239.88755798339844,59.478717201166184,0.9342342747365724,1763.072279214859,0.2773820644558617,26.8,108,140,257.0990904875025,469.21115643425674,48.33660684846045,1.5242560433458472
1344,8e08edb46c0646e588f714fdb8dd7454,TA433,0,216128.58092438118,534,424,627.032958984375,197.9988250732422,34.88563986955285,0.9488354309220484,1809.505825638771,0.3003244130113234,17.7,165,25,219.5491617961854,440.35963393222215,26.1892039900971,-0.9367559344721192
1345,42b9c6a9a4da4e5ebac594f0c26f7ad6,CG1741,0,249907.1248461437,712,283,829.4795532226562,168.50546264648438,39.618731674310204,0.9791484556058074,1860.9301438331604,0.0,27.2,40,133,257.19536074880733,342.2539916371095,83.53496462288943,-1.3344753547750368
1346,9cbbd2860a1f4f6d98d4f992faa1ba63,TA5854,1,176361.03462582672,540,254,538.3109130859375,247.40574645996094,62.60669521324864,0.8881279009015252,1508.8885136842728,0.34873132398736384,24.0,65,185,310.8327076515591,324.6331826589469,122.02883618940831,1.5689137001890767
1347,612bfa29691e46269d62093bd356969d,TA433,0,199008.0702525179,515,297,456.6741027832031,245.7367401123047,39.04616767286013,0.8428804391021164,1690.8468835353851,0.16928653814466962,17.7,305,63,234.9986585112669,548.1723813022023,124.2730610186554,1.263436788277553
1348,6fefdf09502a4e42ac6b6193a6674be0,TA0441,1,133945.018093589,339,315,446.4857482910156,149.24607849121094,44.789036195286194,0.9424779223331733,1055.9108109474182,0.4060716642726814,13.5,385,146,307.5619377031829,559.5099606864746,151.41850901213718,0.8381894786201277
1349,ceb3b314ba61457b8db7643ae86717f7,TA5751,1,267302.70188425074,575,346,560.7784423828125,300.5646057128906,49.57753417908609,0.8442322911001937,1711.6164355278015,0.2534083062049916,26.8,198,117,258.9760960384154,477.1601056422569,56.44545201125665,-1.3346954846771275
1350,0bf1880aaf0a41979e0f8e31941f1b9c,TA5719,0,183950.4626016533,429,215,450.8536682128906,182.95547485351562,63.32500910462515,0.9139628322866389,1226.6976078748703,0.46165124462400625,26.8,136,127,237.6088389038492,348.67975605892605,75.35818999107285,-1.392858161512069
1351,a6ed746f82274c438c02556a090762e9,TA5751,1,271452.66172487865,616,300,597.30615234375,284.9661560058594,55.848187408617875,0.8788568388321986,1739.2560447454453,0.25286697247706424,26.8,154,123,254.32631334263132,467.1938540213854,45.507716699610484,-1.5064688947266343
1352,5514636e7c634e6bbe3dd22e6d009023,TA0427,0,235408.0169034331,642,292,642.364501953125,252.86019897460938,49.72448043357658,0.9192647882280737,1906.3687425851822,0.17248162996203703,18.9,182,57,208.85897607409314,490.751139696424,73.65784426607539,1.4066949207547645
1353,e95352cc77c24e16a7726ad0dd2dcf26,TA0432,0,126938.66050214792,352,165,366.76092529296875,165.35879516601562,69.22090777794006,0.8925933504925516,1029.5533845424652,0.5198051948051948,14.3,327,269,352.9581086221944,500.09150312171323,136.19636981515023,-1.5000536714381563
1354,3a7ab4e62a204b92a519c95fdb9f7270,TA5751,1,260468.67046879986,682,242,677.1941528320312,242.24801635742188,59.384569508320816,0.9338276916147088,1760.2438521385193,0.2819482922246614,26.8,99,133,250.56001639817757,464.8666250500797,42.20894442311462,1.5318933453322876
1355,25e6020dbf854627bd6074efec93be4b,TA5751,1,266900.0672378417,574,345,560.2484741210938,299.73583984375,49.51017164967279,0.8448487731772285,1706.5453678369522,0.25466815757443817,26.8,199,118,259.4508476208823,477.42719129262184,56.85771928761468,-1.3349995562408798
1356,2ea3e918408c49c8b3d860542e0dbdd7,TA0432,0,180381.32034948468,457,309,495.3983154296875,204.52479553222656,44.62680974280361,0.9107993975166315,1401.8763210773468,0.23496837837020002,14.3,198,122,263.14812255579403,402.1923020376959,31.802692783365718,-1.0916929216415945
1357,5cd013d1425044eda0fdf13d21256fa8,TA5863,0,167360.6699573583,456,198,448.0258483886719,183.00674438476562,63.15931279320401,0.9127701211328896,1152.790972828865,0.5012357556355433,27.7,302,185,287.38578958397136,550.2774545044247,134.87552991782258,1.513512765474928
1358,60d0daba764542de8df1b2dd9c15b8df,CG1741,0,239402.2889554465,627,349,677.5890502929688,157.1112060546875,33.157701761294966,0.9727472635232394,1730.493633031845,0.21898994268411376,27.2,71,75,250.3790899128529,395.91803214528,29.938644358297392,1.12257438696339
1359,d44fe9b4992a437b814bf06a23bd5468,TA0432,0,180381.32034948468,457,309,495.3983154296875,204.52479553222656,44.62680974280361,0.9107993975166315,1401.8763210773468,0.23496837837020002,14.3,198,122,263.14812255579403,402.1923020376959,31.802692783365718,-1.0916929216415945
1360,a103c2c47faf42caadfdfd8faec5b53a,TA0440,1,212410.15673117302,626,326,698.9581298828125,202.91717529296875,39.787531577048,0.9569315076591537,1795.7585709095001,0.31141479641721265,16.0,210,62,245.53019064350315,516.9364087882534,93.10080067867747,1.256005749527634
1361,dc2089ad3e1c4d8f92f70239e4297be1,TA0440,1,202949.96940978558,615,322,680.4259033203125,206.23318481445312,40.147991347055495,0.9529605817141408,1786.2438521385193,0.31982580793032317,16.0,214,69,250.53958464582158,513.4574532754181,90.07618326189251,1.2586904174796065
1362,92231ee6cc7240b7b2ee2b465f586f86,TA0432,0,173769.19945682242,430,410,521.2864379882812,214.35916137695312,38.321995464852606,0.911539803358654,1441.7341856956482,0.2426721979829769,14.3,209,20,225.34352032554085,406.7045495439383,22.670355156589828,-0.9169564392375342
1363,0afbecf0cc8d4cbbaae23386fb2af3a2,TA332,1,188831.5169438418,385,272,429.1241760253906,165.7660675048828,50.32611945877252,0.9223776855639032,1054.2539567947388,0.4592035952407264,20.4,346,140,279.46346794711,550.1124269896442,132.14276197972748,1.033619181598113
1364,3bab330574d146bfb727a34f300b3082,TA5751,1,256283.09924862595,678,243,673.2818603515625,239.1981658935547,59.33360505400449,0.9347629831772707,1760.8296386003494,0.2748383074885062,26.8,108,140,257.1337103558031,471.1210261073851,50.139357115637424,1.5205757114038971
1365,9bac1c078b9a463e83a46457240c6c76,TA5751,1,270411.54401972535,574,346,560.3212890625,299.2024841308594,49.35643710949453,0.8454947159648865,1705.6164355278015,0.2552211546097038,26.8,198,118,259.79369372850573,477.51442289114726,57.057723130093734,-1.3316406439124353
1366,b1f680e8bb6a4f6d898ae9da214a2415,TA0427,0,224554.53507794137,519,338,519.7984619140625,283.2929382324219,48.29056773938101,0.838432571985548,1601.3393050432205,0.2891435546212789,18.9,190,86,236.84763991017567,482.7404451587337,58.82497149665367,1.22288114978235
1367,0335e65c610d41a78765a7f7dd71c75d,TA5751,1,303777.2803033959,662,331,722.5768432617188,174.52633666992188,39.89331570996979,0.9703925426908848,1678.2438521385193,0.3126781311044929,26.8,166,56,222.32696922166014,473.3854615712223,52.45245305507479,-1.1916008042711155
1368,a5014b61a3844078956140c4584d9de2,TA0441,1,133556.29414949476,341,316,447.5294189453125,149.24411010742188,44.60579646981913,0.9427555938459359,1058.2539567947388,0.4003642493170325,13.5,383,144,306.33439652731903,559.5085024063414,150.87347807700678,0.8393752381878693
1369,a596be11b3ca47058b21412c84cf159b,TA5751,1,272059.15038750344,616,323,593.7654418945312,298.0153503417969,52.46261314443132,0.8649212822939323,1766.670258283615,0.2514245279505419,26.8,162,119,254.23428918414328,471.88231615581213,49.95329007205598,-1.4532570385608514
1370,8c8065fc66624403a516b2a4ce061af4,TA5751,1,272694.5592855853,597,336,577.27587890625,306.3473205566406,51.54880683611293,0.8475738259231608,1760.971773982048,0.260576815172259,26.8,182,118,256.22816334338364,476.3243001976663,54.78307837895785,-1.415269807271152
1371,3980e4d3118046998b481e3408e7eba6,TA5751,1,259659.95645291547,682,243,676.0172729492188,245.27040100097656,60.00256344527045,0.93186050137353,1773.3149198293686,0.2870176629154178,26.8,100,128,246.10754147674643,464.84414464814694,41.29825922395432,1.532345400399152
1372,aacf462fb0ba4a1294f2c157ee3b0c1d,TA0427,0,236294.760942593,650,283,661.216796875,251.3179931640625,50.000801470431085,0.924951930970528,1883.6235758066177,0.16818350373470362,18.9,173,49,201.70191432108618,483.5761891607068,70.82418853458007,1.4108066607817975
1373,21002aeaf92648ac87481a31649d3f61,TA0477,1,204581.3114346879,458,341,455.1307678222656,308.47845458984375,56.562608394033994,0.7352649193357863,1629.7413259744644,0.5136483839915023,16.1,236,54,221.33870619713448,451.695980062144,33.39627521145948,-1.258010062841088
1374,c67c64abf9424b66a8e2b37cb64666fa,TA5751,1,264599.4269648605,622,296,602.2459106445312,286.521484375,56.978682862927236,0.8795778588316225,1754.8123936653137,0.2568272505164656,26.8,149,118,250.65964358470828,466.8215078826142,44.12833034110628,-1.535982950958912
1375,88a30d35fb8140e99c6e5d11dcdd1304,TA0159,1,273892.57492726424,444,334,462.5920715332031,291.0947570800781,54.66227327087901,0.7771877373908432,1662.136206626892,0.5045203869451225,22.3,290,107,249.90678488820356,534.1729816059037,110.61749528332278,1.2512168457045105
1376,729b939db79b401383457bc059b5b908,TA0432,0,178345.80169053414,432,390,507.9094543457031,216.92474365234375,39.31017556017556,0.9042075434628034,1424.462107539177,0.23907155546495035,14.3,207,43,234.20210861629104,403.4107009457764,21.39006264697557,-0.9516774800272724
1377,9f0e056d89374bc3bfdb0afe76ecf2f4,TA5751,1,260777.12615757127,626,293,607.5237426757812,285.0164489746094,57.46183640920483,0.8831213943872789,1758.4692478179932,0.25344269978907896,26.8,145,116,248.47834058506416,466.0937160787748,42.939063711227426,-1.5495952557674872
1378,2a26ac121b7d48f1bea9f6281ce3aba4,TA977,0,179566.12882953283,528,389,620.6920776367188,186.724609375,32.98035150078989,0.9536768608822684,1676.4276176691055,0.17199692718230705,16.8,218,66,230.27138282083996,488.7010180435858,65.42834040456064,0.9669725662869176
1379,607da68d98be4914ad5fd0aa42b138b3,TA0427,0,233003.29294006273,671,315,678.0675659179688,265.87237548828125,46.499208860759495,0.9199212906985562,1985.5647007226944,0.16876221853943177,18.9,163,30,190.93510606742004,487.62121922513853,80.34315995969078,1.3987937841260556
1380,0a3a59914ae842828b950243c5027739,TA5751,1,260447.65030670655,674,240,680.5900268554688,230.4189453125,59.80650522317189,0.9409456585499907,1788.0184564590454,0.2897209146593662,26.8,124,150,263.2805458919142,484.81674860795647,65.12035571362382,1.497991178824553
1381,5681ff384266439db615c8f3d75b432d,TA0160,1,216212.28681137937,593,248,575.7295532226562,232.57237243652344,56.129491961752656,0.9147761416061241,1752.5108779668808,0.2749669427239195,20.2,124,98,220.61742240474766,447.2657023907574,30.28163175872912,-1.5525531604943028
1382,167258a353864b918ab894af769c2b36,TA5751,1,269300.33482512715,620,303,601.1596069335938,285.31195068359375,55.300898995240615,0.8802001543562479,1745.8418312072754,0.25326142686238395,26.8,153,124,255.5755296639533,468.5057886518401,47.15254338670339,-1.49781132947645
1383,60c05d63fb514adaa0e86ff98479e86e,TA5751,1,258426.4442843294,677,241,671.7374267578125,239.95790100097656,59.477387521532215,0.9340203548368787,1757.4154250621796,0.27318793973766786,26.8,106,140,256.9258774922296,468.2527101811841,47.37919044540377,1.5260161983831815
1384,aad88b8ee4454c8dbda99fef06cc14cb,TA0477,1,205126.64641781937,575,350,576.3021850585938,273.86676025390625,43.87030516431925,0.8798703481419409,1687.6996958255768,0.21172879781481194,16.1,174,15,219.26072880590272,452.3427947598253,35.120241805259475,-1.234415065698748
1385,6ea462eb5c2a4975bed8f2d9bc6eb917,TA0427,0,241112.21589515664,641,311,646.5372314453125,242.2552032470703,47.00887880235706,0.927147546440514,1933.3809351921082,0.20244529569187175,18.9,185,58,213.5554752255463,491.7721320489583,72.74870976868345,1.3812412175031268
1386,32d2dc2e191748d9a657d7a7e9ac8bf3,TA5751,1,267160.3382814277,574,345,560.2484741210938,299.73583984375,49.51017164967279,0.8448487731772285,1706.5453678369522,0.25466815757443817,26.8,199,118,259.4508476208823,477.42719129262184,56.85771928761468,-1.3349995562408798
1387,a92a0fe10d954108ba8a30c167f6b69a,TA5751,1,266395.5458365755,635,289,615.384521484375,280.67620849609375,57.83805138544533,0.8899290902960313,1766.7118884325027,0.2575587486903158,26.8,139,116,247.38280104545166,467.0834084637871,43.71139252110651,-1.5634047160824167
1388,215f3ef8428b4612b0bc544b2c037cd7,TA0432,0,113216.29349455105,352,165,366.76092529296875,165.35879516601562,69.22090777794006,0.8925933504925516,1029.5533845424652,0.5198051948051948,14.3,327,269,352.9581086221944,500.09150312171323,136.19636981515023,-1.5000536714381563
1389,dcc286223fcb481ea38ee14c16e257e0,TA5751,1,271388.42309648363,616,298,598.192626953125,285.2237243652344,56.247433819556996,0.8790068397453644,1741.4986853599548,0.2573551149639039,26.8,153,122,253.25013685665772,466.4615548772002,44.48089218203296,-1.5177190142869972
1390,201c1650faca484896dae302f4708f42,TA0154,1,312356.261763135,593,293,670.6194458007812,188.7612762451172,45.3964477689098,0.9595691443221455,1665.4326699972153,0.35913391180097026,22.9,94,122,274.6443119666245,407.1856342344559,38.50910603660261,1.2589530707890237
1391,88a1ecd4a52a4dd69f37f36b7b184c7a,TA0427,0,212538.7875472436,579,319,597.712890625,246.78062438964844,51.5694293364572,0.9107877646607971,1649.1311542987823,0.3275304825864135,18.9,194,47,180.71592402927385,490.4057527419703,89.0186815277025,-1.3286050223422483
1392,5bd54146a6e747c98fbf10e1e674a955,TA433,0,217049.1112622013,550,435,632.70068359375,213.18380737304688,33.890235062648856,0.9415251938600626,1875.3880754709244,0.317381145506713,17.7,171,14,216.8585114824496,457.8396424570575,40.99573017314615,-0.9474447506085076
1393,d0bd706862be49eab173131e4c752195,TA332,1,244877.4912876957,564,310,608.4384155273438,200.58523559570312,39.80291087167296,0.9440954589337449,1669.096664428711,0.3044734618215522,20.4,158,92,251.6610483690722,462.10765043846385,39.85188917737772,1.2504916416166214
1394,976608ad22804899bb597cd307018829,TA5751,1,270868.5779673864,619,298,599.4642944335938,285.72015380859375,56.46527736504557,0.8791062728579221,1744.5697530508041,0.25151066012997375,26.8,150,121,252.75706460388253,465.72522530858487,43.63183613326173,-1.5224156887762903
1395,a68196df258d45f0b285dfa4e62bd135,TA0477,1,203469.83597975998,580,336,572.8193359375,275.52667236328125,45.6369168356998,0.8767200463939093,1697.2144145965576,0.20310174928077776,16.1,178,20,214.49520828420128,456.4916707758935,41.306211037510174,-1.287426791456227
1396,a5b901be96a0423e97cd906c464f1bde,TA0440,1,196680.96779780422,636,347,718.8900146484375,199.0561981201172,38.49899367513217,0.9609005232998603,1801.4154250621796,0.3052431404509644,16.0,206,45,238.2611321387756,521.495266154314,97.51077163031437,1.2114235570901537
1397,f18fbfaca687428da99345225314ea29,TA977,0,182369.66669744952,536,384,625.6659545898438,184.11891174316406,32.05984593937661,0.9557202647599892,1680.9128988981247,0.14677025404666952,16.8,228,73,234.39448881789139,500.82673056443025,77.03095666569581,0.9850549769040449
1398,0948fdd56fbc41709b8e5bd1c218580c,TA332,1,182942.4044116658,397,224,410.2977294921875,194.0031280517578,66.20241005937828,0.8811509860272023,1065.6610300540924,0.5433363331424363,20.4,136,111,214.2004704236992,337.7597183814882,90.01667567733573,-1.399779339048889
1399,3038697a81384c11acec7f72fc300f66,TA5751,1,270704.2866184989,575,346,562.1569213867188,302.826416015625,49.633270911360796,0.8425062121604416,1722.3027272224426,0.26007822634920946,26.8,198,120,258.8753050198916,475.9019378851321,55.227604472999325,-1.3423603774942308
1400,921bb3ec168c442295908421495f474b,TA0154,1,319114.3429410982,590,388,690.725341796875,188.86875915527344,34.952159097472226,0.9618903694258005,1604.6113831996918,0.3345507829586213,22.9,86,7,223.02396602070613,404.43770639766393,25.90114014189605,1.0667861753367571
1401,895ec8348a2c43fd9d1e9e6c5ca1ee26,TA433,0,216406.4936052247,533,424,629.2592163085938,193.5308380126953,34.720177862920764,0.951530808849634,1797.2631850242615,0.296491294046858,17.7,162,24,218.8903688773404,436.22349984215253,24.393246494180765,-0.9353361608608963
1402,af0cb332408549b78971277c0c83caa9,TA5751,1,265590.2409936731,619,298,600.5408325195312,286.3407897949219,56.5549142302298,0.879009170574093,1748.2266072034836,0.2604273212865098,26.8,151,119,251.64681878057092,466.55404895034036,44.11910549609345,-1.5286244836301184
1403,cd60b6bb141e452a842eda9932aa6862,TA5751,1,272888.78084842616,575,347,562.0460205078125,302.1378173828125,49.516258677383995,0.8432205576922488,1719.373794913292,0.26272353475471,26.8,196,118,258.46728038725263,474.73562781143306,53.99207695876929,-1.3367178555229704
1404,ea0a52ef7e994cfc869ed13f667bfc8f,TA5751,1,269761.2900177013,620,307,601.1102905273438,287.2784423828125,54.46303286370391,0.8784071564259947,1749.4986853599548,0.2505899899937697,26.8,155,124,255.39904080263872,469.22902215157893,47.7786029769535,-1.4902715869648995
1405,69f8a810c50246538af7778a1ed91cf0,TA0159,1,287681.60908865894,451,292,469.34722900390625,288.4901123046875,62.333798496837126,0.7887902678404431,1438.337217092514,0.5295086776952763,22.3,313,110,257.23263831702843,539.1004973813367,116.38336788732579,-1.4598585027373978
1406,a179d3bd15be4b71a3bf0eb976cfe541,TA0159,1,290391.1388856531,444,288,468.9135437011719,287.1971740722656,64.3014900866735,0.7904910301431108,1436.638732790947,0.5438899609567832,22.3,304,116,255.3630830756455,538.8044996121024,115.82787856459431,1.5409703739290201
1407,5ad73086ca1b4ddf987d9b22415e005f,TA0477,1,91531.43515581609,327,208,309.44195556640625,201.508056640625,53.1541659596131,0.7589076709913487,1142.0458060503006,0.46372778113266994,16.1,307,103,219.68455066146282,460.09273151198744,41.4174208494817,-1.5412998101776976
1408,78fa58112a4f480f8016e982dd7f5473,TA5751,1,275296.8092192475,603,333,584.3796997070312,303.555908203125,52.10518861474145,0.8545009788993833,1764.285482287407,0.25766882585064405,26.8,175,117,254.69385664291283,474.0950153221273,52.20555509873106,-1.429762110638159
1409,db73bcdba5854a43a397a9a6d9299dbc,TA5751,1,269103.8813126758,574,348,560.6864013671875,302.7530822753906,49.53950201620796,0.8416851258822508,1714.7880084514618,0.25657772155374464,26.8,198,116,258.1552259037582,476.2140286567962,55.280349277019106,-1.3325849990199083
1410,9c8c55548f2f4967859b6acc1a09d0f6,TA0432,0,176279.18877811174,445,355,504.27752685546875,210.45167541503906,41.028229462612586,0.9087536135833996,1478.160591840744,0.2586861313868613,14.3,200,80,254.15152029896382,399.90297831379877,27.945160241394884,-1.0350094141064161
1411,0f71c757d15f4324b84c67cf8910f3ef,TA332,1,250668.5326995519,579,282,619.8065185546875,172.70263671875,42.035856550124,0.9603957395930259,1674.7291333675385,0.32493692236920974,20.4,147,117,273.6027621785743,449.22200875943787,42.01541802589837,1.2730967947168201
1412,a2aaa04022944719aa3ceea017a73a09,TA0432,0,187361.51329726606,463,284,513.7391357421875,183.02349853515625,44.68222583150907,0.9343877594350847,1358.7219930887222,0.2673285933535879,14.3,196,136,263.17527922334824,404.8496606713534,30.06374999035327,-1.1176943168719264
1413,2ce7bffc55bf488c93a8bdc78ccf28ef,TA0432,0,178345.80169053414,432,390,507.9094543457031,216.92474365234375,39.31017556017556,0.9042075434628034,1424.462107539177,0.23907155546495035,14.3,207,43,234.20210861629104,403.4107009457764,21.39006264697557,-0.9516774800272724
1414,4e025c52d05f45af8af23c8c2a36abea,TA433,0,228188.7972190267,586,324,677.478759765625,157.1631317138672,33.37191358024691,0.9727199893502568,1582.947388768196,0.26062717770034843,17.7,85,88,240.97913153167977,407.4123510619336,16.616521773489954,-1.1823257731838943
